,count(73)
朱丸弐　　関東北國筋凶作ニ付米直段高直ニ付御年貢,1
朱丸廿五　　海部郡日和佐浦御陣屋へ阿波郡筋御交仕,1
朱丸廿八　　當秋國柄ニ寄風雨出水等ニ而他国表米價,1
朱丸廿九　　風雨出水ニ付潰家ニ相成御手當御趣意事,1
有之候哉ニ相究候旦市中ゟ出賣出買之者も入込兼而指,1
御国當秋相熟之年柄ニ付田作之村々ニおゐてハ御年貢,1
跡くれニ相成り候をも有之令難渋候様相聞随而米直段,1
一枚【牧ヵ】難渋之儀も稀成事ニ候故格別之御慈悲之,1
乞願出来渋殺【昆雑ヵ】可仕ニ付一体弐歩延と相立置,1
大数ニ相至候事ニ候右様取〆り候ニおゐてハ若凶作飢,1
御渡被遊帰村之上早々一牧之者へ懇に申渡候様被仰付,1
秋違作等有之候而も御下一体難難渋不仕様との御意味,1
不顧世上之趣ニも不拘只ニ飢食せしめすとてハ一時之,1
御取セ被遊候由御家中所務指上壱人三合御扶持ニ相成,1
纔之寸陰も【不脱ヵ】相厭おのれ〳〵が勤を励ミ出精,1
ニおゐて被仰付御書出之写御座渡し被仰付村々江早々,1
一非人共家族無数右取計方手【同？】間取候義も難計,1
一居家敷地借地又ハ外名面ヲ以相調候哉空地等ニ而も,1
義も候得ハ其儘相流候而ハ自然権門筋ニも相似寄響合,1
麁末之品相贈過當之品取扱候義屹と御指留被仰付候条,1
調達方御用判【私ヵ】抔へ相通候様仕候者之内床改役,1
辰八月八日松江島三郎ゟ花野屋金兵衛門ニ而立合之節,1
口等長縄長繋置候而往来之妨ニ相成候趣兼而往来人之,1
障ニ相成不申様縄短繋候様且又馬先追之義差留有之所,1
御勝手方御不如意ニ付無據天保度御家中始寄懸共も被,1
大ニ相及居所最早御仕送り之道行噤候御場合ニ候所當,1
儘ニ而御倹之道無之御仕送り犇と御指支ニ相成候ニ付,1
右之通何野何兵衛江被下置御坐候物成取調指上候以上,1
奉公人共不心得之端を引出候仕成ニ相及候者多有之様,1
○【朱】二十一　菊作之義ニ付御趣意非仰付御書付写,1
村々於御留野ニ鳥追立之義兼而御指留被仰付御座候所,1
御坐候得とも右傳馬所ニおいて送夫指支ニ而ハ差當り,1
右被仰儀三月廿九日出勤出懸ヲ以前顕御端書之通三沢,1
之事ニ候条与頭庄屋郷目付共厚相心得願無ニ相始候ハ,1
○【朱】四十三　御郡代御直ニ御渡被仰付御書付之写,1
罷在候懸りニ付組村之番非人打廻之儀屹と申付胡乱者,1
為申出役人ゟ注進可申出候猶吟味之上不正之趣ニ應シ,1
一最寄村々出火有之百姓共右場処へ而已令心移候而ハ,1
一他国表ゟ罷出候者讃州丸亀上り切手幷御国入切手等,1
當分ハ御趣意相守候姿ニ相見候得共いつとなく相弛ミ,1
諸士へ對シ無禮法外之仕成仕候者も有之哉ニ相聞別而,1
手崎與頭庄屋共へも取捌相速取候様出會之砌可申聞候,1
御家中之面々近年諸物高直打續候上昨年之違作ニ而も,1
拝借銀勧農趣共都而當冬壱季上納御馳被仰付候事ニ候,1
此砌難渋ハ可仕候得共借主程之慶も無之引合ニ候得者,1
元利半数指入可申候尤當季相馳候元利之義者夫々借財,1
之者共ハ夫々支配頭ゟ相達候様且町御奉行御普請奉行,1
津浪其外所々出火潰家等之中格別困窮せしめ日々給物,1
ニ而追拂可申将亦薦無僧体徘徊之義ハ時々相究有之處,1
一沖須末廣新内住吉嶋大岡下助任上助任大岡別宮田宮,1
一諸郡之義ハ組切郷目付共村役人付添番非人召連村数,1
男女共猥ニ多入込袖乞合力いたし居申者ハ元村へ罷帰,1
手寄之場處者舟送りニ申付候ニ付都合向之義與頭庄屋,1
一御境目ニおゐて追拂之者之義ハ其村役人ゟ国處名面,1
義ハ難渋人給物融通向第一ニいたし候趣意ニ付御役人,1
一右之通當月日切を以取行之上来二月ゟ毎月壱度宛取,1
但諸郡ハ月々十五日と相極大郡之義ハ翌十六日相懸り,1
一昨年之地震津浪ニ付土州表之義四国辺路往来筋潰家,1
又ハ流家多宿等指支ニ付土州表へ指入不申趣御国内之,1
義も海部郡之義ハ津浪ニ而地荒亡處等有之止宿難相調,1
一御国人別之者四国辺路罷出度村役人手許へ切手願ニ,1
郷目付共へも可申聞置旨其方共ゟ組々申継無手抜可遂,1
有之様相聞不埒之事ニ候此度之取究ニ付而ハ向後右様,1
村役人郷目付共ゟ番非人共へ心得方申渡受書取置候様,1
但御国人別流民ニ而袖乞野宿せしめ居候者之義ハ是迄,1
之通右類之無切手胡乱者相籠居候得者取調追立可申事,1
一藍園始其餘村々之内ニ奉公日雇稼仕居候他国者之義,1
他国胡乱者無切手四国辺路之類近年厚取究候得共今以,1
端々入込候様相見如何之事ニ候随而此度猶又取究申付,1
候条前々之趣意厚心得来ル廿六日ゟ村浦一時ニ遂穿鑿,1
【貼り紙】此御演舌之義ハ處々ゟ一時ニ召捕御役場へ,1
被　召上候此段各ゟ御家中之面々大里住池田三名士江,1
此度歩懸被召上候ニ付給銀被下候者共去ル午年被召上,1
