,count(64)
○天保四巳年　御趣意被仰付,1
未申酉戌　　此御株無御座候,1
子丑　　　　此御株無御座候,1
卯　　　　　此御株無御座候,1
三十五　御郡代様御役替之事,1
五拾三　淡州買米御下知之事,1
村々ゟ用水引届豊作仕冥加米,1
指上度寄持之旨被仰渡書之事,1
品も有之候得ハ指除き可申事,1
山布幷縞　　　　　　　一箸,1
但質屋之外者古着商賣御停止,1
此弐歩千弐百六十石三斗六升,1
此弐歩六百八十九石五斗八升,1
御年寄西尾数馬仁尾内膳本〆,1
聞召上御下之者共飢難相免シ,1
可有通達旨御目付中申達候事,1
を専とし被召仕者ハ身分之程,1
被仰付候御義と相心得可申哉,1
日々出張仕候様相心得可申哉,1
當用意罷出候様相心得居申事,1
巳六月四日　　　原與右衛門,1
中村　　　六月八日奉拝上候,1
五月廿九日　　　安部豊三郎,1
残而何石何斗何升　　秋成り,1
重者共相守候義懇可申聞候事,1
大工作料　　　弐匁弐分五厘,1
○【朱】十七　町方取究書写,1
年号月日　　　　　惣代之者,1
【以下三行、貼り紙に書く】,1
但諸品市賣之儀ハ村浦役人共,1
コトワル　クロヽ　　　ノリ,1
○【朱】　　　　導師書之覺,1
一立縞　　　　　　　岸しま,1
東名東　　　　早渕　　中村,1
【付箋下を示す、本文同じ】,1
赤川三郎右衛門殿　　津田叶,1
義可有了簡旨本〆中申達候事,1
以手紙申達候左書之通御仕置,1
指出其余共申出之通承届候条,1
此段可被申聞旨本〆中申達事,1
一同壱石　　　　澤山嘉兵衛,1
○【朱】五十九　東勝郡方へ,1
壱統御趣意申聞候様申渡候事,1
右場處　　　　　　　　同心,1
罷出候得共前段懸り申聞候事,1
名東手崎ニ而嘉永六丑年十月,1
麻植下坂ニ而嘉永七寅年二月,1
可書出候違候而ハ可為越度候,1
未拾月　　　　三宅傳右衛門,1
得貴意度如斯御座候早々頓首,1
御渡被遊右手懸向申上書一巻,1
出府迷惑之義も見込相立取分,1
一五分　　　　　　　　席料,1
是非共市中御役所近ニおゐて,1
済口之眼目大意を書取可申事,1
候通ニ付本文之通可被仰付哉,1
禁裏御所方御普請御手傳被蒙,1
津田川口御番同所魚御分一處,1
一弐人御扶持方御支配米三石,3
外ニ御手當銀　　冨田渡し守,1
寛永十九年鮎喰川御検地御帳,1
表高石ニ付四斗弐升八合懸り,1
