,count(219)
天印　　　　　　　　　　　赤ラベル,1
米之内弐歩通四月迄御指延被仰付候事,1
朱丸九　　番非人小家取崩方伺書之事,1
朱丸十三　　牽馬町方御取究御觸書写,1
朱丸十七　　町方盆踊俄御取究書之写,1
手代當テ認メ與頭庄屋手元ゟ見分之事,1
三十九　芋スキ抔控置有之義御尋之事,1
四十七　救助銀不納ニ相運申ニ付早々,1
四十九　御山下村浦火之用心幷目安願,1
五拾壱　南北郡之内外勧農御普請受負,1
五拾五　第十村迄之間往還道例年之通,1
相及候ニ付利足半数指入方被仰出之事,1
六十一　此度質素倹約御制服御究ニ付,1
六十五　諸国酒造改被申付御役人株数,1
百通ニ相及候ニ付其以来相溜り候出入,1
六十九　三歩半歩懸未秋ゟ来戌夏迄丸,1
七十二　江戸表ゟ御尋物御趣意被仰渡,1
砲術操練仕度存志之者有之候得ハ人柄,1
七十八　胡乱者狩立御趣意被仰出候事,1
一苧地布幷縞　　　　　　一燈心附木,1
午二月ゟ四月迄上納仕候様被仰付候事,1
御慈悲之御趣意米穀高直とハ乍申実ニ,1
此弐歩四千弐百八十弐石四斗七升八合,1
同五千弐百三十四石八斗九升　　板野,1
候而ハ内間相混一様成不申義ニ御坐候,1
三度之内来五月迄一度者雑炊ニ仕候様,1
一於郷分ニ米麦之外雑穀芋類等飯料ニ,1
米高直ニ付春造ニ相残居申分者最早造,1
御仁恵之御趣意誠無冥加事ニ候間此段,1
精々給物之倹約仕候様熟懇ニ可申聞事,1
御郡代様御手代　　　　　河原伊佐吉,1
被仰付候条組村々役人始小百姓ニ至迄,1
右之次第申付有之既春分も過キ農事之,1
重々難有奉畏旨申出則私共手元へ人別,1
請書取置申候依而連判ヲ以御請書指上,1
午五月　　　　　　　　何村與頭庄屋,1
御當テ　　　　　　　　　　　何兵衛,1
被成度候以上　　　　　　　新御蔵所,1
事ニ候然所右出銀人共之内致皆納其段,1
諸勤向御取究書写寅十二月十日御呼懸,1
○【朱】十三　弘化二巳年六月十九日,1
達有之乗方役水見等ニ罷出候面々江も,1
相成候得共尚又先達而莫大御借入も被,1
兎角取障兼候向も有之哉ニ相聞候ニ付,1
奉承知御年限中者尚更質素倹約相守御,1
義ニ候条不相洩様夫々可有手配候以上,2
○【朱】　　　　組頭庄屋共へ申渡覚,1
給取遁同断令出奔候様之者も有之右等,1
衣服飲食諸取遣を始賑事等ニ到迄萬端,1
○【朱】拾八　　村々役人共へ申渡覚,1
騒々敷相仕成候向も有之右様仕候義も,1
餘程之事ニ候處初年之心と違近年ニ至,1
之者有之懸り子年申聞候厚御主意畢竟,1
受持教諭人共最寄元取組頭庄屋共申談,1
銀年々滞員数とも郡中帳面ニ取都元取,1
御事ニ而愈被仰出有之通来夏ニ而御免,1
被仰付候事ニ而付而ハ尚又壱統重々厚,1
居候向も有之哉ニ相聞折角厚被仰出有,1
被召思候ニ付今日幸執も出仕之事ゆへ,1
候類も有之義ニも相聞候勿論草花之義,1
但支配之面々江者支配之者江も申聞候,1
相流壱両年之懸心得違之者も多有之候,1
仰付候得とも前顕之懸諸鳥田畑相荒し,1
一番小家幷目立敷威等者決而不仕様申,1
但御制道筋ニ付心得方不盡村之義ハ追,1
立御免不被　仰付候条是等之處も懇ニ,1
御留野之義ニ付文化三寅年御記録書写,1
万一異国舩又者格別御指懸極急手當等,1
嘉永三年戌九月二日　　東條勘左衛門,1
厚薄家族之多少ニ應シ御手當指遣候条,1
賣事ニ相障候品者於手元取分差略之上,1
音寺境内等ニ而興行為仕尤相重り場處,1
角力興行せしめ候儀以後者惣而金毘羅,1
社裏手之山又者観音寺之内ニ而仕候事,1
有合飯物馳走ケ間敷義者無之様可仕候,1
