,count(27)
朱丸七　　諸給人年貢不都ニ付村役人心ヲ付候様御端書写,1
三十三　他國邊路【ママ、遍路】病死村役人注進書御役場,1
取究候事ニ候得共近年猥ニ相成上方直仕入等いたし候族も,1
高直之義ハ諸国一枚【牧ヵ】之義ニ而自然事ニ候故如何様,1
一五十壱石　敷地　　七十三石　佐野塚　八十七石　矢三,1
一拾石五斗　北岩延　八石五斗　東高輪　七十六石　芝原,1
一廿三石　　大岡　　拾六石　　花園　　百九十四石佐古,1
一五十石　　東名東　五十石　　日開　　五拾石　　矢野,1
一三十五石　早渕　　百廿石　下助任　　廿石　　　沖須,1
一十八石　　南岩延　廿七石　祖母嶋　　弐十石　　符中,1
一拾三石　　桜間　　拾八石　川原田　　六十弐石　津田,1
御意味先達而及口達候如く弥以可申専【ママ、聞】事ニ候,1
端々不心得之者も有之候様相聞甚如何之事ニ候此上不心得,1
持参仕候者共ニ而も御国表ニ而三四十日成五十日百日斗も,1
相觸候御趣意相背候者有之哉ニ相聞不心得不埒之事ニ候条,1
年限明銀主共へ指入候様可仕候随而右様被仰付候義ハ壱牧,1
御持参被成候様御申通可仕旨御郡代被仰聞候間右様御承知,1
南北村浦之内昨年地震高汐ニ付而ハ難渋人多暮向方之義ハ,1
右様之中無切手胡乱者其余無頼者等米銭ヲ乞貪り所々徘徊,1
底工ミ有之様相見候之者等御国者ハ勿論他国者迚も其所ニ,1
留置有姿書付ニ取都可申出候尤相拒候ニおゐてハ郷目付制,1
一追拂之義多分最寄御境目ニ申付候得共胡乱者之趣且舩路,1
相記差出書ニ御番人承知印を受候上御郡代所へ可指出候事,1
一御山下打廻り同心下才判之義銘々手弁當ニ而罷出此度之,1
場所も有之右郡へ入込候而ハ難渋可仕別而袖乞辺路之義ハ,1
一世間者と相唱候無切手他国者一夜之宿貸申間敷重々取調,1
他国無切手幷胡乱者四国辺路之類度々御取究被仰付候得共,1
