,count(310)
朱丸廿七　　救助銀約メ方之義御詰書之写,1
三十六　庄屋五人與旅宿料先年被仰付之事,1
三十八　此比邊路体之者多相見候地盤流浪,1
四十一　諸賑向之義御願ニ振候義有之ニ付,1
四十五　都而人指を以下ゟ役義筋申出之義,1
五拾六　土州木川流之義先年ゟ御取究向事,1
六十二　南北村浦昨年地震高汐ニ付難渋人,1
六十四　胡乱者幷博奕取究向打廻り郷目付,1
六十六　御制服被仰出御趣意ニ付諸物之類,1
六十八　當手崎之義地盤御山下引請候場處,1
七十六　郡々ゟ是迄他国積出来候御国産之,1
七十七　人数御取調ニ付子午人数組村取調,1
一蝋燭　　　　　　　　　一毛綿幷縞毛綿,1
一丸薬散薬類其余菜【ヵ、薬】種類御停止,1
之外例年指帋を以上納相運候村者八歩通有,1
不申候而ハ小百姓之申聞方難行届事故自而,1
不申候年柄余國之引合ニ而者百姓共御年貢,1
運凌安可有之間然上此度之御慈悲可被仰付,1
割當候事一歩通とハ乍申格別之御趣意重々,1
右様之運御文書に御書加へ被仰付度奉存事,1
外賣拂候ニ付新御蔵入調指紙同断ニ被仰付,1
有之者ハ皆納為仕小百姓貧民へ融通仕内間,1
尤成丈取究惣辻弐歩引相成候様取計可申事,1
一前内間融通者其手組頭庄屋心得ヲ以内間,1
指略程能取計候義村役人共へ得と為相心得,1
一此度御慈悲被仰付ニ付而ハ預地年貢之義,1
可申筈ニ候所其心得無之者ハ村役人共相應,1
取扱遣候様被仰付度板野郡存念ニ候所名西,1
ゟ上郡分一体根痛有之ニ寄人氣悪布加地子,1
併郡切別趣意難申上一決不仕ニ付御高慮奉,1
相用候者之儀も右ニ相准シ可成丈倹約仕候,1
貯出来日ヲ積候得者不少員数御国中ニ而者,1
御仁恵之被仰出誠ニ冥加無此上難有相心得,1
相撲等有来候賑ひ屹と可指止との御趣ニ者,1
融通之道とも相成との義心得違之義無之様,1
一右倹約之義奉公日雇等仕候者共ゑ勝手ニ,1
不申様村役人共厚相心得罷有時々見聞仕り,1
右之通其手組頭庄屋共ゟ村役人江得と申聞,1
重々解諭シ御趣意難有相守候様取計可申事,1
