,count(107)
舞を覗見せ物等右ニ相準御免之事,1
朱丸三十一　勧農御銀御渡方之事,1
邊路而已哉居宅有之者哉御尋之事,1
四十　　紛失致候品々御端書之事,1
自村役人共行着他村之義も役人共,1
毛綿類買求之者多相成令直上候義,1
三ヶ年當之處務ニ而三歩半被召上,1
返賣米相調御年貢歩懸等相納候様,1
品々積出高幷此節之直談申出候様,1
一傘蓑笠　　　　　　　　一茶碗,1
シ候程難有奉存候様百姓共へ申聞,1
武澤作右衛門福岡門兵衛伊勢黙介,1
五月迄一度者粥ニ仕候様申付候事,1
居申趣ニ候　　　午正月十一日写,1
可然農事繁多之時節ニ相至候へハ,1
寅十二月六日御呼懸之節伺上申候,1
與頭庄屋共へ御渡成候御書付之写,1
御取續之道相建候様再三被仰付厚,1
難叶機も有之候条夫等之所者申聞,1
有之右ハ畢竟物事質素ニ無之より,1
○【朱】二十　嘉永元申八月朔日,1
配慮も被遊彼是御繰合被仰付居候,1
相心得歩懸中之儀ハ尚又質素倹約,1
御留野村々請持組頭庄屋共江相渡,1
月　　日　　　　　　役人共連判,1
万事花美ニ無之様只今迄之通質素,1
候様内藤長三郎殿ゟ被仰渡候以上,1
伊丹角之助殿　　　内藤長三郎殿,1
○【朱】二十九　組頭庄屋申渡覚,1
同弐人以下之者　　　同弐拾目宛,1
一金毘羅之儀観音會日同断毎月前,1
右件々之通町御奉行處ゟ申来候条,1
ゟ小百姓ニ到迄不洩様申聞置候事,1
而者不相調御成行之段可相心得事,1
一村上延太儀御郡代御指加之儘以,1
思召當分阿波郡板野郡上分御郡代,1
懸合申上候様右之通亥三月廿四日,1
罷出候旅籠料先年被仰付有之庄屋,1
壱日壱匁又者月代烟草代等享和度,1
等手崎限与頭へ無屹尋取調可申事,1
此比邊路体之者多相見へ右者地盤,1
名東郡邊多人数ニ相成候儀哉又者,1
ニ候哉尤他国邊路者少村人別之者,1
幷口過邊路ハ余程多人数ニも候哉,1
見聞懸以書付申出候様与頭庄屋へ,1
も有之義ニ付申継可仕趣申上置候,1
仰付候写翌三日組村々召呼御趣意,1
右之通昨年御達ニ相基救助方請持,1
右者西高輪ゟ五人与名指を以願出,1
ニ付右之通三澤春太郎殿ゟ御端書,1
但別段取糺候ニハ決而不相及候事,1
落候品を拾取候者も折々有之候事,1
前々之株も浮雲いたし方なれとも,1
有之候依而こけぬ先キの杖位申聞,1
金銀餘程之事ニ候處初年之比と違,1
四十八　　嘉永五子年八月廿八日,1
不洩様申聞格段骨折候気配為相励,1
一御山下村浦火之用心打廻り之事,1
相行着其段奥書ニ相顕可申尤他村,1
一御山下合宿之義是迄之通無油断,1
他国者無切手幷胡乱者四国邊路之,1
吉時ニ遂穿鑿役人共付添最寄御境,1
究向手弛ニ不相成様役人共重々厚,1
之段其方共組村々邊々旨急度申渡,1
左之通諸拝借銀勧農趣とも都而當,1
但御仕解拝借上納銀之義も諸拝借,1
候条上納方之義ハ御蔵奉行承合可,1
○【朱】　　　　　中山助左衛門,1
被仰付之段難有相心得為冥加左書,1
願之通為指出小松嶋浦粥米之内へ,1
付共遂披見壱牧之申出ニ候得ハ為,1
傍示へ付登之義願出當春以来御普,1
請被仰付候処至極都合宜當夏植付,1
之節ゟ用水下村々迄も行届豊作仕,1
拾弐石井組村々ゟ指上度旨願出候,1
御郡代申出候書付共遂披見寄持之,1
但右申聞相濟候上組頭庄屋ゟ御礼,1
上納被仰付於北御蔵江戸表高物成,1
但本文之懸りニ付弥以御制服之義,1
押及可申日割左之通可相心得候事,1
道人之内直々御役處へ引立可申事,1
○【朱】　　諸郡与頭庄屋へ演達,1
但此度元〆之面々演達之旨趣村浦,1
斯々取計可申と申見廻込相立是又,1
六十五　　　　　　　村木保之進,1
拙者此度諸国酒造改被申付為名代,1
一株数　　　　　　　　　　何程,1
一蔵高　　　　　　　　　　何程,1
右之通書上候処相違無御座候以上,1
難計御座候間何卒御厚配被成候若,1
至自然質素倹約程々ニ被相行可申,1
とも不都合之賣買不仕様御取究被,1
仰付候事ニ候条右様相心得不洩様,1
無之其以前其方共へ相渡有之品も,1
只今ゟ取調置廿一日株書を以壱應,1
壱巻夫々持参可仕右夫々貧窮ニ而,2
出府迷惑之分も見込相立取分可申,1
先人数六人と相立壱人前本文之通,1
候様被仰付候而ハ如何可有御座哉,1
新シ町三丁目濱大久保屋九兵衛方,1
但添書ハ郡中壱帖双紙綴ニいたし,1
高井與氏ゟ松江嶋三郎へ左之通被,1
早々同役共へ申継ニ相及有之候事,1
午三月廿九日　　　　松江嶋三郎,1
奉存候依而此段付紙を以奉申上候,1
兎も角御取續ニ相成候處去ル辰年,1
