,count(102)
朱丸四　　奥羽飢饉ニ付万事倹約専可仕御趣御改候,1
朱丸拾　　救助銀皆納仕候得者御證文被下候御趣写,1
朱丸十一　諸御役場指定候進物勤向御取究御趣意書,1
朱丸二十四　御留野之義ニ付文化三寅年御記録書写,1
免候品之外専取扱農家驕之基ニも相成如何之事ニ候,1
ゟ之仕入ヲ以相商ひ候義指免候得共當用指支無之哉,1
上納方迷惑之筋無之候得共関東北国筋凶作ニ付米直,1
恐入候　一米指紙共一應之懸りニ而ハ百四五拾目ニ,1
一不都ニ付役人共取替多村柄者其高ニ應シ歩通りニ,1
此惣高弐万千四百拾弐石ニ而割當候得ハ歩當り壱分,1
抔ハ可指出気合ニ無御坐候ゆへ右御趣意有之候而ハ,1
無御坐候而ハ小百姓帰服ニ至りかたく一様成不申候,1
仕飯料給延候様ニとの御趣意ニ而一日壱人ニ壱合宛,1
一体此度之被仰出ニ付喧布相成不申様相心得可申事,1
一家普請等之義分限ニ過候者常ニ可相慎事ニ候得共,1
一非人乞食等可憐者へ給物差遣シ不申候而ハ不仁之,1
小百姓幷薄キ者共へ者猶更合被合点仕候様役人共ゟ,1
聞召上御国之義者相應之世柄ニ候得とも万々一當夏,1
義専一ニ相心得候様御郡代様御口達被遊候御趣夫々,1
被入御念被仰渡村中不相洩様重々教諭可仕旨被仰聞,1
へき事ニ候得共右召仕等下々ニ至候而ハ身分之程ヲ,1
損のことくとも心得候ものニて畢竟是等ハ主人申付,1
ニ付當夏秋万々一郷分不作等有之候而ハ町人百姓共,1
○【朱】　番非人共小家取崩方被仰付心得方伺書扣,1
指定り候年始暑寒之尋向たりとも人々心ヲ相用屹と,1
市郷之者共諸御役人へ出入等仕従来之懇意ニよつて,1
場狭く候處ニ候得ハ軒下ニ馬を横立短而大廻ニ綱ヲ,1
之面々南北へ被遣候砌郷分ゟ馬牽市中へ罷越店前戸,1
○【朱】十四　虚無僧本寺京都明暗寺番僧吹笛廻在,1
七月迄逗留改候ニ付壱ケ月壱度宛吹笛廻在修行仕度,1
申出候趣も御坐候ニ付此節市中出會同役申談私両人,1
迄之通一ケ度分受取帰京可仕様相行着申義ニ候得共,1
為念御通達ニ相及申義ニ候間御組村々庄屋分被召呼,1
止御入目是又廣大之御事ニ候所御勝手方之御繰合ニ,1
御合力等被下候者共へも可申聞旨右御留守居へ可被,1
義ハ村役人共取調之上商仕らせ候義ハ不苦候右申付,1
義有之候得ハ屹と咎可申付候条村役人共よりも速ニ,1
来之事ニ候得とも近年専白晝ゟ躰ヲ替鳴持相携候者,1
不申作人共数月之労一時ニ空敷相成候而ハ別而心配,1
仕趣ニ相聞申候然ニ其砌ハ最早引鳥之頃ニ相向讒之,1
哉於然ハ百姓共大に相窕キ重々難有奉存候處ゟ自然,1
心得方ゟ取改究方よく行届様之取〆りニ相成可申と,1
方等不仕様申付尚亦究方之義ハ御相談ニ相及申義ニ,1
御用支ニ相成奉恐入候ニ付御指支ニ相成不申様無據,1
奉申上候以上　　　　　　　　　　　阿部源左衛門,1
ニ而ハ弐日目罷出北往来ニ而ハ三日も相懸候ニ付外,1
形相渡御座候ニ付尚近日之内海部郡ゟ罷帰居申ニ付,1
嘉永二酉年十一月十七日　松江島三郎へ相渡成ル写,1
當秋國柄ニ寄候而者風雨洪水等ニ而不作之趣ニ相聞,1
御国中ニおゐてハ渡世取續候様人々厚相心得候儀肝,1
立候ニ付而ハ銀主方ニて取替等相頼申ニ付何れ利銀,1
諸鳥ニ被喰荒候而ハ百姓共致迷惑候ニ付今日ゟ諸鳥,1
地神祭式ハ寄進等申立願出も多中ニハ名目而已ニ而,1
相聞自然願ニ相振趣【？】意不弁之者共役人之申聞,1
場ニ者難相到一牧金銀不融通之趣ニ相聞候ニ付而ハ,1
有之様相聞候如何之事ニ付已後右様之義有之候へハ,1
屹と咎可申付候条右様可相心得候且右ニ付勧農御普,1
相染候世風ニ有之自然相弛ミ候向も有之哉ニ相見へ,1
心懸候様有之度候将亦市郷之者共之儀ニ付別紙之通,1
相觸候条御家中召仕之者共右ニ引合無油断可申付候,1
高價之品相用申間敷候右之趣重々念入可申付候義又,1
廻書急々御順達済方ゟ御指渡【？、戻の誤記ヵ】シ,1
十二月廿六日　　　　　【付箋】「被仰付候マデ」,1
始壱牧難渋弥増可申ニ付格別之御評儀ヲ以左之通諸,1
且又何れも借財方ニおいてハ相嵩候場合ニ付何と欤,1
難渋助ケ合候厚御趣意ニ候得ハ聊麁略ニ相心得不申,1
可被申聞候右之趣御家中幷大里住池田住三名士牟岐,1
浦住木岐浦住之面々寺社江も可有通達候尤無格末々,1
尤支配之者共義ハ支配頭之面々同断罷出可申上候事,1
無之様重々懇ニ申付候様一昨丑十月其方共へ申付候,1
困窮ニ相及候趣ニ相聞且近年ハ異国国【ヵ】渡来も,1
嘉永四亥年ゟ昨寅二月迄左書ケ條之通再三取究申付,1
慥成辺路修行之義日数際限相立不申ニ付此度之義者,1
相聞右体之者且浪人体ニやつし候者幷袖乞風体ニ而,1
但遠在之義ハ与頭庄屋手許へ取都日数五日過不申内,1
引渡国處名面指出書ニ御役人承知印ヲ取帰り懸御郡,1
之義も同断可相心得尤番非人之義ハ有来通御役所ゟ,1
難渋指見候ニ付御境目御番處ニおゐて親切ニ申聞置,1
一御国人別流民之外乞食野宿幷稼辺路と唱候者之義,1
村々番非人共手下之様ニ取扱目廣ニ居住為致候義も,1
無切手ニ而も出生人体正敷候得者文化度相觸有之通,1
一盗賊付火をも可仕候様之胡乱者ハ早速召捕御郡代,1
但送り出候村役人ゟ頭何人相送り候と相認送り手形,1
候者究方相弛之義与相見如何之事ニ候随而猶又屹与,1
一處々御境目ゟ入込候四国辺路之義日数十五日切と,1
八月以来之目安壱ケ月分百通ニ相及右ニ付相順シ候,1
手懸ケ之儀明春ニ至り候而も急速ニ取調候様ニハ難,1
相運延々ニ相成候而ハ弥下々迷惑可仕候ニ付當八月,1
取調方相渡来正月廿一日ゟ二月晦日迄旅宿ニおゐて,1
出入之内相手懸候得共相片付不申種々手詰ニ相及候,1
候得共御日限切ニ相成無拠相後レ迷惑ニ相成候懸り,1
同役共へ御渡可被仰付哉随而右様被仰付ニおゐてハ,1
向指湊可申方と奉存候ニ付一ト先後ㇳ廻ニ被仰付度,1
御振替名西郡御指入ニ付尚又繁雑ニ相成候ニ付而ハ,1
相心得可申哉之旨伺出候ニ付追而指圖ニ可及旨ヲ以,1
可遂了簡候尤當三月四日以来目安出入之義ハ御役場,1
手懸ニ相成候得ハ出入人共心落合與頭共ニおゐても,1
此度三歩半歩懸被仰付候ニ付郡中人別取調指上帳控,1
相成候御義ニ而最早御日用御仕送り方へも御指支と,1
御行詰之御場合餘ニ御出處も無之再三御評義之懸達,1
務ニ而三歩半被　召上尤無足之義者去ル午年之引合,1
御合力等被下候者共へも可申聞旨右御留主居へ可被,1
