,count(50)
○【朱】五　　於江戸旧臘在符【ママ】御家中へ被仰出御候趣,1
年ニ復 (ふくし・カヘル) 不申懸とも候へ者先當時是迄之,1
ニ復 (ふくし・カヘル) 不申懸とも候へ者先當時是迄之通,1
復 (ふくし・カヘル) 不申懸とも候へ者先當時是迄之通飯,1
 (ふくし・カヘル) 不申懸とも候へ者先當時是迄之通飯物,1
○【朱】十　　覚　　　　　【押紙「教諭人共方へ迄写ス」】,1
○【朱】十弐　　弘化元年辰八月九日持明院勧化之義被仰渡書,1
頃日已来之長雨天ニ付河筋出水之模様為【一文字消去】見分御,1
日已来之長雨天ニ付河筋出水之模様為【一文字消去】見分御馬,1
已来之長雨天ニ付河筋出水之模様為【一文字消去】見分御馬役,1
重々御趣意難有相守食【食へん＋食ヵ】物相心ヲ付質素倹約ニ,1
三十一　勧農御郡代様ゟ御直御述舌　　【付箋】「年月日マテ,1
十一　勧農御郡代様ゟ御直御述舌　　【付箋】「年月日マテ」,1
津田浦相送舟積仕候様被仰付○【「ニ付」見せ消ち】△其段立,1
田浦相送舟積仕候様被仰付○【「ニ付」見せ消ち】△其段立合,1
浦相送舟積仕候様被仰付○【「ニ付」見せ消ち】△其段立合之,1
相送舟積仕候様被仰付○【「ニ付」見せ消ち】△其段立合之者,1
送舟積仕候様被仰付○【「ニ付」見せ消ち】△其段立合之者共,1
舟積仕候様被仰付○【「ニ付」見せ消ち】△其段立合之者共へ,1
積仕候様被仰付○【「ニ付」見せ消ち】△其段立合之者共へ被,1
申継仕候様被仰付候早速申継仕候此折御直キ庄助ゟ申上候處以,1
継仕候様被仰付候早速申継仕候此折御直キ庄助ゟ申上候處以上,1
不相成候間各ゟ崎【嶋＝誤記ヵ】々ニ而両三人呼懸篤と演舌相,1
相成候間各ゟ崎【嶋＝誤記ヵ】々ニ而両三人呼懸篤と演舌相加,1
成候間各ゟ崎【嶋＝誤記ヵ】々ニ而両三人呼懸篤と演舌相加へ,1
十一日与頭庄屋へ御申渡成候事故十一日御出勤迄ニ御写取之上,1
一日与頭庄屋へ御申渡成候事故十一日御出勤迄ニ御写取之上御,1
日与頭庄屋へ御申渡成候事故十一日御出勤迄ニ御写取之上御役,1
与頭庄屋へ御申渡成候事故十一日御出勤迄ニ御写取之上御役處,1
頭庄屋へ御申渡成候事故十一日御出勤迄ニ御写取之上御役處江,1
御写取之上早々御廻達可被成候与頭庄屋之義者諸郡共十一日朝,1
ニも行當り之程之義ニ而追々御手當等被下且場所ニ寄候而ハ御,1
も行當り之程之義ニ而追々御手當等被下且場所ニ寄候而ハ御小,1
行當り之程之義ニ而追々御手當等被下且場所ニ寄候而ハ御小家,1
相建粥等被下為取凌候所ゟ村内ハ勿論他村たりとも相民互ニ繰,1
建粥等被下為取凌候所ゟ村内ハ勿論他村たりとも相民互ニ繰合,1
せしめ候別而不都合之懸り其儘ニ難相成尤先年ゟ度々觸渡候上,1
有之事ニ候得共何分端々胡乱者徘徊せしめ候様子ニ相聞此度之,1
之事ニ候得共何分端々胡乱者徘徊せしめ候様子ニ相聞此度之地,1
可申尤追立方之義ハ市中ゟ相始御山下村浦へ押及夫々順ニ遠在,1
申尤追立方之義ハ市中ゟ相始御山下村浦へ押及夫々順ニ遠在へ,1
御国内へ入込日数十五日ヲ立候者ハ御境目ニ而追拂可申尤病気,1
一市中御山下村浦之義ハ他国胡乱者ニ而ハ無之専御国内之者共,1
猶以切手所持之者ニ而もゆへなく長ク足を留候者ハ御境目ニ追,1
以切手所持之者ニ而もゆへなく長ク足を留候者ハ御境目ニ追出,1
切手所持之者ニ而もゆへなく長ク足を留候者ハ御境目ニ追出シ,1
手所持之者ニ而もゆへなく長ク足を留候者ハ御境目ニ追出シ幷,1
ニ而難渋之者共者村役人へ案内いたし快気之上順路出立申付候,1
而難渋之者共者村役人へ案内いたし快気之上順路出立申付候事,1
中折手本帳ニ而御坐候　　　【貼り紙】「何屋何兵衛到マテ」,1
