,count(176)
壱度を粥ニ可仕趣被仰付候御書付写,1
参詣人ニ交諸品市賣指免楊弓屋獨楽,1
四十六　鮎喰川原ニおゐて炮術之事,1
五拾七　御家中之面々近年諸物高直,1
昨年違作自然逼迫ニ相及此度大地震,1
高潮ニ而破損ニ及難義人多有之御借,1
人御救被仰付粥米之内指上人幷以面,1
毛綿たりとも高價之品取扱不申様事,1
上方表仕入金相算候而者大数之趣付,1
ニ而格別繁多諸出入物指添下々迷惑,1
之向も可有之既八月以来目安壱ヶ月,1
来正月廿一日ゟ二月晦日迄壱時手懸,1
爰元給人手元へ相納候年貢米爰元積,1
七十四　田分之外買米處之分御年貢,1
一鰯　　　　　　　　　　一油元結,1
一葬送道具　　　　　　　一きせる,1
○【朱】弐　　與頭庄屋共へ申渡覚,1
一三石　　　西高輪　拾五石　池尻,1
但御用金御差紙之義ハ自分御年貢之,1
可申右融通差略表ニ立候而ハ歩返之,1
違作等有之迚も迷惑も無之取續候道,1
理之旨江戸表ゟ粗御沙汰も有之下々,1
得と相心得壱統江申諭候様咄聞候事,1
○【朱】四　御郡代御口達之御趣意,1
正月十二日　　　　　佐藤惣右衛門,1
名東名西　　　　　　　　後藤善助,1
○【朱】六　　組頭庄屋共へ申渡覚,1
但處ニより一日五度も食事仕候趣春,1
最中ニ至候へハ食物之分量ハ生得之,1
々一主人之法こまやか成るを悋懎と,1
○【朱】七　御端書ヲ以被仰渡候写,1
候条右様相心得給人年貢不納之者有,1
九月廿七日　　　　　　　名東名西,1
規定之通年々取立成人別通相渡有之,1
盛衰難計ニ付手元相旋候内後年分も,1
藍方寐床改役ゟ藍賣事仕候筋々或者,1
而半務被召上候様奉願候所極々御行,1
米〆　　　　　　　三ツ割壱勺分引,1
申聞候節心得違無之様懇ニ可申付事,1
者共ニ者其方共ゟ御趣意親敷申通為,1
當職始御評義も有之候得共連年歩懸,1
も相到候ニ付心得も有之度事ニ候間,1
○【朱】二十三嘉永二酉年七月二日,1
岡介七殿　　　　　岸　和左衛門殿,1
【付箋下の画面、本文に異同なし】,1
しめ候者も有之趣ニ付左書之通困窮,1
夜ゟ幟立雪洞を差出参詣人を受候様,1
一右勢見山下弐軒屋町筋観潮院構庵,1
前ゟ観音寺仁王川前同境内迄之間毎,1
相懸り諸品市賣指免楊弓屋獨楽舞シ,1
一諸寺社寄進繰■■■■講釋等之類,1
一大角力中角力幷御祝儀操等之儀も,1
僻學好事之輩深く其學不研究もの迄,1
持渡之蘭書不残之書名長崎奉行處江,1
往来手形被盗取候段相違無之候とも,1
現在見分先ニ而見及不申而者寺院導,1
師を以取葬候義者一應御役処不窺出,1
葬方伺出候筈其時ニ應七日触又者椀,1
一木札ヲ建候往来手形ニ基可申筈事,1
右之者四国邊路ニ罷越當村ニ而病死,1
思召被為有御役替此後名東郡御郡代,1
御召之御小袖壱ツ白銀弐拾枚被下候,1
居申ニ付先年極之通相心得候様一昨,1
ニ付以後庄屋五人与無差別弐匁宛ニ,1
一先達而承り候與頭庄屋御用処成者,1
御極之外従来之仕来近来ゟ行来候趣,1
之流浪邊路而已ニも有之間布中ニ者,1
美好　　　　　　　　　　　申上置,1
申出候様与村浦質屋共人別与頭庄屋,1
此書付之義ハ御山下迄江被仰付候写,1
但番非人之儀ハ胡乱者ハ勿論無切手,1
場所等相企名聞ニ相成儀ハ不宜候事,1
嘉永四亥年十二月二日御直ニ御渡被,1
以手紙得御意候前寒甚敷御座候得共,1
亥十二月十四日　　　　　湯浅竜助,1
諸品高價ニ付相應相暮候者共も自然,1
申出候者御主意ニ相振候ニ付右之処,1
村役人共へ重々為相心得此書付も名,1
指相省キ早々五人与跡役被仰付被下,1
一鮎喰筋了打等之節矢を拾ヒ取隠置,1
