,count(50)
【前コマ裏の貼り紙】,1
村々役人共申聞方之事,1
四十二　火之用心之事,1
村役人共取繕申付之事,1
財利足半数被仰付之事,1
候故取究向被仰出之事,1
但染地形付等者御停止,1
正月二日着御書写之由,1
了簡向如何相心得候哉,1
候ニ付右之段奉伺候事,1
【押紙「但書マデ」】,1
修行仕度旨一件申継写,1
弘化三午年七月廿九日,1
○【朱】拾五　　　覺,1
御聴候處近年歩懸り被,1
了簡旨本〆中ニ申達事,1
嘉永三年　　戌十一月,1
下々江為相心得可申事,1
直々申聞置度候事ニ候,1
被仰渡候御事ニ御坐候,1
嘉永四亥年正月廿六日,1
写書手配　　　三之助,1
トフ　　　　　コトバ,1
追立御免被仰付候乍併,1
兼帯可相勤旨被仰出候,1
之御役柄令出精候ニ付,1
も不相洩様可申聞候事,1
右者享和年中御觸之写,1
組頭庄屋江申聞候旨趣,1
すそ引かへし袖口岸縞,1
一帯ちりめん切尺六寸,1
被仰付候様可被仰付哉,1
松江島三郎申継御坐候,1
仕候者罷出候様可仕候,1
第十村迄夫々可申通事,1
一高懸格懸銀拝借之分,1
御渡被遊候御書付之写,1
右場處　　　　　同心,1
右場所　　　　　同心,1
尚程能可遂了簡候以上,1
安政二卯年十月十二日,1
下佐那河内村与頭庄屋,1
ばせ不申様取究可申事,1
聞候趣ニ付今般大坂表,1
之割合ニ為指出可申哉,1
組頭庄屋旅宿割左之通,1
内西船場戸村屋只七方,1
事ニ候右様可相心得候,1
津田魚御分一所小手代,1
外ニ夜渡御手當銀年分,1
