,count(54)
積出等不仕様之事,1
造高員数取究之事,1
不洩様厚申聞候事,1
方行届候様可仕事,1
千百七拾七石弐斗,1
九百七拾七石九斗,1
六百四拾四石壱斗,1
請書指上申候以上,1
其手組頭庄屋當テ,1
居心得ニ御坐候事,1
名東　　仁木節助,1
御達置有之度存候,1
指支ニ相成候得共,1
相達事ニ候随而被,1
内麦何石何斗何升,1
方程能取計可申事,1
一諸職人作料之事,1
とも右可申付候事,1
一日雇奉公人之事,1
一村浦煑賣店之事,1
之様取究可申候事,1
心得候様申付候事,1
指留被　仰付候事,1
一御趣意書丸写し,1
御手當被下書凡例,1
一極困窮之者之内,1
ニ而興行仕可申事,1
共江も申聞置候事,1
キミ　　ヲサムル,1
シリソク　ヒヤム,1
御郡代共被仰付候,1
被召仕候旁彼是被,1
但小町　　尺五寸,1
度と申出サセ候事,1
此段も申聞可置事,1
急々可触知候以上,1
候義哉承合可申事,1
町方　　　九日ゟ,1
但立帰拝借返上共,2
同郡中郷村郷鉄砲,1
旨本〆中申達候事,1
有之右御警衛被蒙,1
与頭庄屋へ申聞書,1
代處へ可指出候事,1
認可令指出候以上,1
仁木純之助とのへ,1
与頭庄屋共へ渡書,1
下助任村御駕年寄,1
下八万村御駕之者,1
大谷村御掃除之者,1
御手代黄紙御端書,1
六十九　　　　覺,1
一黄紙御小切ニ曰,1
