,count(945)
医者談義　五冊 　　　　　　富士,1
者談義　五冊 　　　　　　富士川,1
談義　五冊 　　　　　　富士川本,1
義　五冊 　　　　　　富士川本　,1
　五冊 　　　　　　富士川本　イ,1
五冊 　　　　　　富士川本　イ　,1
冊 　　　　　　富士川本　イ　3,1
 　　　　　　富士川本　イ　39,1
　　　　　　富士川本　イ　395,1
【整理ラベル・富士川本／イ／39,8
整理ラベル・富士川本／イ／395,8
理ラベル・富士川本／イ／395】,8
【黒印・705823　昭和15.,4
黒印・705823　昭和15.9,4
印・705823　昭和15.9.,4
・705823　昭和15.9.5,4
705823　昭和15.9.5】,4
伏義より一万七千七百八十七年にし,1
義より一万七千七百八十七年にして,1
世ならずんば用ゆべからずといへり,1
もなしいにしへは　天子より諸国へ,1
【「わろ」＝人をののしっていう時,1
「わろ」＝人をののしっていう時に,1
わろ」＝人をののしっていう時に使,1
ろ」＝人をののしっていう時に使う,1
」＝人をののしっていう時に使う】,1
のなき所なし此故に狂哥にはひがし,1
【赤線や黒丸の書き込みがあるが翻,1
赤線や黒丸の書き込みがあるが翻刻,1
線や黒丸の書き込みがあるが翻刻に,1
や黒丸の書き込みがあるが翻刻には,1
黒丸の書き込みがあるが翻刻には書,1
丸の書き込みがあるが翻刻には書か,1
の書き込みがあるが翻刻には書かず,1
書き込みがあるが翻刻には書かず】,1
一里は日本の六町なり然れば唐の五,1
里は日本の六町なり然れば唐の五里,1
は日本の六町なり然れば唐の五里は,1
日本の六町なり然れば唐の五里は日,1
本の六町なり然れば唐の五里は日本,1
の六町なり然れば唐の五里は日本の,1
六町なり然れば唐の五里は日本の三,1
町なり然れば唐の五里は日本の三十,1
り唐の一両は十匁を以て一両とせり,1
唐の一両は十匁を以て一両とせりい,1
の一両は十匁を以て一両とせりいか,1
一両は十匁を以て一両とせりいかに,1
両は十匁を以て一両とせりいかにも,1
ことあるべし今見る所の独参湯は五,1
とあるべし今見る所の独参湯は五分,1
あるべし今見る所の独参湯は五分或,1
るべし今見る所の独参湯は五分或は,1
べし今見る所の独参湯は五分或は一,1
し今見る所の独参湯は五分或は一匁,1
【左ルビ・ふきだす】にたへたり且,1
なを取はやすよしなり近比時めく医,1
を取はやすよしなり近比時めく医者,1
取はやすよしなり近比時めく医者に,1
の朝鮮とうけがへり■■【去々ヵ】,1
朝鮮とうけがへり■■【去々ヵ】年,1
鮮とうけがへり■■【去々ヵ】年の,1
とうけがへり■■【去々ヵ】年の事,1
うけがへり■■【去々ヵ】年の事と,1
けがへり■■【去々ヵ】年の事とや,1
のまぎら人参を一両代金十両とかき,1
まぎら人参を一両代金十両とかき付,1
ぎら人参を一両代金十両とかき付て,1
ら人参を一両代金十両とかき付てや,1
人参を一両代金十両とかき付てやる,1
参を一両代金十両とかき付てやる手,1
を一両代金十両とかき付てやる手■,1
一両代金十両とかき付てやる手■【,1
両代金十両とかき付てやる手■【に,1
