,count(1815)
医者談義　五冊 　　　　　,1
者談義　五冊 　　　　　　,1
談義　五冊 　　　　　　富,1
義　五冊 　　　　　　富士,1
　五冊 　　　　　　富士川,1
五冊 　　　　　　富士川本,1
冊 　　　　　　富士川本　,1
 　　　　　　富士川本　イ,1
　　　　　　富士川本　イ　,1
　　　　　富士川本　イ　3,1
　　　　富士川本　イ　39,1
　　　富士川本　イ　395,1
【整理ラベル・富士川本／イ,8
整理ラベル・富士川本／イ／,8
理ラベル・富士川本／イ／3,8
ラベル・富士川本／イ／39,8
ベル・富士川本／イ／395,8
ル・富士川本／イ／395】,8
【朱印・京都帝国大学図書之,4
朱印・京都帝国大学図書之印,4
印・京都帝国大学図書之印】,4
【黒印・705823　昭和,4
黒印・705823　昭和1,4
印・705823　昭和15,4
・705823　昭和15.,4
705823　昭和15.9,4
05823　昭和15.9.,4
5823　昭和15.9.5,4
823　昭和15.9.5】,4
りは天地ひらけて八十一万五,1
は天地ひらけて八十一万五千,1
天地ひらけて八十一万五千五,1
伏義より一万七千七百八十七,1
義より一万七千七百八十七年,1
より一万七千七百八十七年に,1
り一万七千七百八十七年にし,1
一万七千七百八十七年にして,1
世ならずんば用ゆべからずと,1
ならずんば用ゆべからずとい,1
らずんば用ゆべからずといへ,1
ずんば用ゆべからずといへり,1
の薬法三百九十七法の治法を,1
薬法三百九十七法の治法を定,1
もなしいにしへは　天子より,1
なしいにしへは　天子より諸,1
しいにしへは　天子より諸国,1
いにしへは　天子より諸国へ,1
【「わろ」＝人をののしって,1
「わろ」＝人をののしってい,1
わろ」＝人をののしっていう,1
ろ」＝人をののしっていう時,1
」＝人をののしっていう時に,1
＝人をののしっていう時に使,1
人をののしっていう時に使う,1
をののしっていう時に使う】,1
のなき所なし此故に狂哥には,1
なき所なし此故に狂哥にはひ,1
き所なし此故に狂哥にはひが,1
所なし此故に狂哥にはひがし,1
さらゆるていをゑがゝれ医道,1
らゆるていをゑがゝれ医道の,1
やかしはや人参とすゝめかけ,1
【赤線や黒丸の書き込みがあ,1
赤線や黒丸の書き込みがある,1
線や黒丸の書き込みがあるが,1
や黒丸の書き込みがあるが翻,1
黒丸の書き込みがあるが翻刻,1
丸の書き込みがあるが翻刻に,1
の書き込みがあるが翻刻には,1
書き込みがあるが翻刻には書,1
き込みがあるが翻刻には書か,1
込みがあるが翻刻には書かず,1
みがあるが翻刻には書かず】,1
といふ所あり是より出る参を,1
といひて朝鮮にまさりて上黨,1
いひて朝鮮にまさりて上黨に,1
徳年中より以来は唐も日本も,1
