,count(577)
医者談義　五冊 　　　　　　富士川本,1
者談義　五冊 　　　　　　富士川本　,1
談義　五冊 　　　　　　富士川本　イ,1
義　五冊 　　　　　　富士川本　イ　,1
　五冊 　　　　　　富士川本　イ　3,1
五冊 　　　　　　富士川本　イ　39,1
冊 　　　　　　富士川本　イ　395,1
【整理ラベル・富士川本／イ／395】,8
【黒印・705823　昭和15.9.,4
黒印・705823　昭和15.9.5,4
印・705823　昭和15.9.5】,4
【「わろ」＝人をののしっていう時に使,1
「わろ」＝人をののしっていう時に使う,1
わろ」＝人をののしっていう時に使う】,1
【赤線や黒丸の書き込みがあるが翻刻に,1
赤線や黒丸の書き込みがあるが翻刻には,1
線や黒丸の書き込みがあるが翻刻には書,1
や黒丸の書き込みがあるが翻刻には書か,1
黒丸の書き込みがあるが翻刻には書かず,1
丸の書き込みがあるが翻刻には書かず】,1
一里は日本の六町なり然れば唐の五里は,1
里は日本の六町なり然れば唐の五里は日,1
は日本の六町なり然れば唐の五里は日本,1
日本の六町なり然れば唐の五里は日本の,1
本の六町なり然れば唐の五里は日本の三,1
の六町なり然れば唐の五里は日本の三十,1
り唐の一両は十匁を以て一両とせりいか,1
唐の一両は十匁を以て一両とせりいかに,1
の一両は十匁を以て一両とせりいかにも,1
ことあるべし今見る所の独参湯は五分或,1
とあるべし今見る所の独参湯は五分或は,1
あるべし今見る所の独参湯は五分或は一,1
るべし今見る所の独参湯は五分或は一匁,1
なを取はやすよしなり近比時めく医者に,1
の朝鮮とうけがへり■■【去々ヵ】年の,1
朝鮮とうけがへり■■【去々ヵ】年の事,1
鮮とうけがへり■■【去々ヵ】年の事と,1
とうけがへり■■【去々ヵ】年の事とや,1
のまぎら人参を一両代金十両とかき付て,1
まぎら人参を一両代金十両とかき付てや,1
ぎら人参を一両代金十両とかき付てやる,1
ら人参を一両代金十両とかき付てやる手,1
人参を一両代金十両とかき付てやる手■,1
参を一両代金十両とかき付てやる手■【,1
を一両代金十両とかき付てやる手■【に,1
一両代金十両とかき付てやる手■【にヵ,1
両代金十両とかき付てやる手■【にヵ】,1
【牙人＝がじん、牙儈＝すあい、どちら,1
牙人＝がじん、牙儈＝すあい、どちらも,1
人＝がじん、牙儈＝すあい、どちらも売,1
＝がじん、牙儈＝すあい、どちらも売買,1
がじん、牙儈＝すあい、どちらも売買の,1
じん、牙儈＝すあい、どちらも売買の仲,1
ん、牙儈＝すあい、どちらも売買の仲買,1
、牙儈＝すあい、どちらも売買の仲買人,1
牙儈＝すあい、どちらも売買の仲買人の,1
儈＝すあい、どちらも売買の仲買人のこ,1
＝すあい、どちらも売買の仲買人のこと,1
すあい、どちらも売買の仲買人のこと】,1
【耆婆＝古代インドの名医、扁鵲＝古代,1
耆婆＝古代インドの名医、扁鵲＝古代中,1
婆＝古代インドの名医、扁鵲＝古代中国,1
＝古代インドの名医、扁鵲＝古代中国の,1
古代インドの名医、扁鵲＝古代中国の名,1
代インドの名医、扁鵲＝古代中国の名医,1
インドの名医、扁鵲＝古代中国の名医】,1
り子ひとり四十におよんで妻もたず至て,1
の百までもあるものとおもつてしがみつ,1
百までもあるものとおもつてしがみつゐ,1
にまかせて三十日ばかりにやくわん屋の,1
まかせて三十日ばかりにやくわん屋の身,1
かせて三十日ばかりにやくわん屋の身代,1
せて三十日ばかりにやくわん屋の身代た,1
て三十日ばかりにやくわん屋の身代たゝ,1
六十六部は世間になふても事かけず医者,1
十六部は世間になふても事かけず医者と,1
六部は世間になふても事かけず医者と金,1
部は世間になふても事かけず医者と金銀,1
家の用心あるべきことなりと声はりあげ,1
出ていひひろめらるゝなあれにては医者,1
ていひひろめらるゝなあれにては医者は,1
いひひろめらるゝなあれにては医者はは,1
ひひろめらるゝなあれにては医者ははや,1
ひろめらるゝなあれにては医者ははやら,1
元禄年中の人参が今あればとて五十年以,1
禄年中の人参が今あればとて五十年以前,1
【阿毘羅吽欠・あびらうんけん＝大日如,1
阿毘羅吽欠・あびらうんけん＝大日如来,1
毘羅吽欠・あびらうんけん＝大日如来の,1
羅吽欠・あびらうんけん＝大日如来の真,1
吽欠・あびらうんけん＝大日如来の真言,1
