,count(152)
医者談義　五冊 　　　　　　富士川本　イ　3,1
者談義　五冊 　　　　　　富士川本　イ　39,1
談義　五冊 　　　　　　富士川本　イ　395,1
【赤線や黒丸の書き込みがあるが翻刻には書かず,1
赤線や黒丸の書き込みがあるが翻刻には書かず】,1
一里は日本の六町なり然れば唐の五里は日本の三,1
里は日本の六町なり然れば唐の五里は日本の三十,1
のまぎら人参を一両代金十両とかき付てやる手■,1
まぎら人参を一両代金十両とかき付てやる手■【,1
ぎら人参を一両代金十両とかき付てやる手■【に,1
ら人参を一両代金十両とかき付てやる手■【にヵ,1
人参を一両代金十両とかき付てやる手■【にヵ】,1
【牙人＝がじん、牙儈＝すあい、どちらも売買の,1
牙人＝がじん、牙儈＝すあい、どちらも売買の仲,1
人＝がじん、牙儈＝すあい、どちらも売買の仲買,1
＝がじん、牙儈＝すあい、どちらも売買の仲買人,1
がじん、牙儈＝すあい、どちらも売買の仲買人の,1
じん、牙儈＝すあい、どちらも売買の仲買人のこ,1
ん、牙儈＝すあい、どちらも売買の仲買人のこと,1
、牙儈＝すあい、どちらも売買の仲買人のこと】,1
【耆婆＝古代インドの名医、扁鵲＝古代中国の名,1
耆婆＝古代インドの名医、扁鵲＝古代中国の名医,1
婆＝古代インドの名医、扁鵲＝古代中国の名医】,1
にまかせて三十日ばかりにやくわん屋の身代たゝ,1
出ていひひろめらるゝなあれにては医者ははやら,1
【阿毘羅吽欠・あびらうんけん＝大日如来の真言,1
阿毘羅吽欠・あびらうんけん＝大日如来の真言】,1
のきびしさいらひどさもはやこらへがたく候これ,1
きびしさいらひどさもはやこらへがたく候これ見,1
びしさいらひどさもはやこらへがたく候これ見さ,1
ござれども何ともならぬあん■■【ばくヵ】者け,1
ざれども何ともならぬあん■■【ばくヵ】者けれ,1
れども何ともならぬあん■■【ばくヵ】者けれと,1
ども何ともならぬあん■■【ばくヵ】者けれとも,1
しとなげく文伯のいはく病を愈すことはいとやす,1
となげく文伯のいはく病を愈すことはいとやすし,1
の補たるを知らずとむべなるかな補中に瀉あり瀉,1
補たるを知らずとむべなるかな補中に瀉あり瀉中,1
道の道の字三喜の三の字を取てみつから道三と名,1
れりかるがゆへに新流を当流といひ古流を他流と,1
りかるがゆへに新流を当流といひ古流を他流と云,1
かるがゆへに新流を当流といひ古流を他流と云ふ,1
水目百二十目京升に三合入なり天目といふは茶わ,1
目百二十目京升に三合入なり天目といふは茶わん,1
百二十目京升に三合入なり天目といふは茶わんの,1
手代共候とて出しければひたもの【注】ひねくり,1
代共候とて出しければひたもの【注】ひねくり廻,1
共候とて出しければひたもの【注】ひねくり廻し,1
て見居たりければ手代どもいひけるはそも此べい,1
【虫損部は山口大学図書館所蔵本を参照　htt,1
虫損部は山口大学図書館所蔵本を参照　http,1
損部は山口大学図書館所蔵本を参照　https,1
部は山口大学図書館所蔵本を参照　https:,1
は山口大学図書館所蔵本を参照　https:/,1
山口大学図書館所蔵本を参照　https://,1
口大学図書館所蔵本を参照　https://k,1
大学図書館所蔵本を参照　https://ko,1
学図書館所蔵本を参照　https://kot,1
図書館所蔵本を参照　https://kote,1
書館所蔵本を参照　https://koten,1
館所蔵本を参照　https://kotens,1
所蔵本を参照　https://kotense,1
蔵本を参照　https://kotensek,1
本を参照　https://kotenseki,1
を参照　https://kotenseki.,1
参照　https://kotenseki.n,1
照　https://kotenseki.ni,1
　https://kotenseki.nij,1
https://kotenseki.nijl,1
ttps://kotenseki.nijl.,1
tps://kotenseki.nijl.a,1
ps://kotenseki.nijl.ac,1
s://kotenseki.nijl.ac.,1
://kotenseki.nijl.ac.j,1
//kotenseki.nijl.ac.jp,1
/kotenseki.nijl.ac.jp/,1
kotenseki.nijl.ac.jp/b,1
otenseki.nijl.ac.jp/bi,1
tenseki.nijl.ac.jp/bib,1
enseki.nijl.ac.jp/bibl,1
nseki.nijl.ac.jp/bibli,1
seki.nijl.ac.jp/biblio,1
eki.nijl.ac.jp/biblio/,1
ki.nijl.ac.jp/biblio/1,1
i.nijl.ac.jp/biblio/10,1
.nijl.ac.jp/biblio/100,1
nijl.ac.jp/biblio/1002,1
ijl.ac.jp/biblio/10026,1
jl.ac.jp/biblio/100269,1
l.ac.jp/biblio/1002698,1
.ac.jp/biblio/10026985,1
ac.jp/biblio/100269851,1
c.jp/biblio/100269851/,1
.jp/biblio/100269851/v,1
jp/biblio/100269851/vi,1
p/biblio/100269851/vie,1
/biblio/100269851/view,1
biblio/100269851/viewe,1
iblio/100269851/viewer,1
blio/100269851/viewer/,1
lio/100269851/viewer/4,1
io/100269851/viewer/46,1
o/100269851/viewer/46】,1
ことはあるべけれども近く見聞したまふことは有,1
たまはり候へども日本にはなきものゝやうに存候,1
けるやといへば媒其義はうけたまはらずといふに,1
るやといへば媒其義はうけたまはらずといふに付,1
かならず此薬を伝ふべからすといふ子共のいはく,1
或は学文ありといへども心ざなあしき医は人前に,1
は学文ありといへども心ざなあしき医は人前にて,1
学文ありといへども心ざなあしき医は人前にては,1
として病用あるときはあのゝものゝといひはづし,1
たり家の子其日より疱瘡にかゝれりとなり然れば,1
りならず疱瘡するといへりこゝにおいてかんがふ,1
ならず疱瘡するといへりこゝにおいてかんがふる,1
らず疱瘡するといへりこゝにおいてかんがふるに,1
をうれふ人一生に一たびうれひてふたゝびうれひ,1
いへども更に狐狸はこんともすんともいかねども,1
へども更に狐狸はこんともすんともいかねどもま,1
ども更に狐狸はこんともすんともいかねどもまど,1
のうたがひあるとき其うたがひを決する【左追記,1
うたがひあるとき其うたがひを決する【左追記?,1
たがひあるとき其うたがひを決する【左追記?】,1
がひあるとき其うたがひを決する【左追記?】・,1
ひあるとき其うたがひを決する【左追記?】・は,1
あるとき其うたがひを決する【左追記?】・は易,1
るとき其うたがひを決する【左追記?】・は易の,1
とき其うたがひを決する【左追記?】・は易の【,1
き其うたがひを決する【左追記?】・は易の【戻,1
其うたがひを決する【左追記?】・は易の【戻る,1
うたがひを決する【左追記?】・は易の【戻る】,1
水なりに三十四五年以前一とせ城南寺の水もらい,1
むかし寛永年中のなりし北国何村とかやいふとこ,1
かし寛永年中のなりし北国何村とかやいふところ,1
をたづねさせられければ彼山姥といひしは其所の,1
ければ女のしるべのもの越路にありけりそれをた,1
けるをたにおみにおもふて行けるに女のはかなき,1
るをたにおみにおもふて行けるに女のはかなきは,1
をたにおみにおもふて行けるに女のはかなきは其,1
たにおみにおもふて行けるに女のはかなきは其村,1
姥堂もこぼち捨けるとかや物のはやるは皆かくの,1
ごとしあとかたもなきことがいひふれてくこゝの,1
としあとかたもなきことがいひふれてくこゝの山,1
しあとかたもなきことがいひふれてくこゝの山の,1
らへといふ何れも心得ずおもひながらふろしきや,1
へといふ何れも心得ずおもひながらふろしきやう,1
を付て夜にいたらば又かゆかるべしかならずかゝ,1
付て夜にいたらば又かゆかるべしかならずかゝし,1
て夜にいたらば又かゆかるべしかならずかゝしむ,1
る朝とく来りて膿を取事前日の三の一にしてもは,1
一方の人をうらなひしにもおとるべからず今とて,1
方の人をうらなひしにもおとるべからず今とても,1
