,count(744)
医者談義　五冊 　　　　　　富士川,1
者談義　五冊 　　　　　　富士川本,1
談義　五冊 　　　　　　富士川本　,1
義　五冊 　　　　　　富士川本　イ,1
　五冊 　　　　　　富士川本　イ　,1
五冊 　　　　　　富士川本　イ　3,1
冊 　　　　　　富士川本　イ　39,1
 　　　　　　富士川本　イ　395,1
【整理ラベル・富士川本／イ／395,8
整理ラベル・富士川本／イ／395】,8
【黒印・705823　昭和15.9,4
黒印・705823　昭和15.9.,4
印・705823　昭和15.9.5,4
・705823　昭和15.9.5】,4
伏義より一万七千七百八十七年にして,1
【「わろ」＝人をののしっていう時に,1
「わろ」＝人をののしっていう時に使,1
わろ」＝人をののしっていう時に使う,1
ろ」＝人をののしっていう時に使う】,1
【赤線や黒丸の書き込みがあるが翻刻,1
赤線や黒丸の書き込みがあるが翻刻に,1
線や黒丸の書き込みがあるが翻刻には,1
や黒丸の書き込みがあるが翻刻には書,1
黒丸の書き込みがあるが翻刻には書か,1
丸の書き込みがあるが翻刻には書かず,1
の書き込みがあるが翻刻には書かず】,1
一里は日本の六町なり然れば唐の五里,1
里は日本の六町なり然れば唐の五里は,1
は日本の六町なり然れば唐の五里は日,1
日本の六町なり然れば唐の五里は日本,1
本の六町なり然れば唐の五里は日本の,1
の六町なり然れば唐の五里は日本の三,1
六町なり然れば唐の五里は日本の三十,1
り唐の一両は十匁を以て一両とせりい,1
唐の一両は十匁を以て一両とせりいか,1
の一両は十匁を以て一両とせりいかに,1
一両は十匁を以て一両とせりいかにも,1
ことあるべし今見る所の独参湯は五分,1
とあるべし今見る所の独参湯は五分或,1
あるべし今見る所の独参湯は五分或は,1
るべし今見る所の独参湯は五分或は一,1
べし今見る所の独参湯は五分或は一匁,1
なを取はやすよしなり近比時めく医者,1
を取はやすよしなり近比時めく医者に,1
の朝鮮とうけがへり■■【去々ヵ】年,1
朝鮮とうけがへり■■【去々ヵ】年の,1
鮮とうけがへり■■【去々ヵ】年の事,1
とうけがへり■■【去々ヵ】年の事と,1
うけがへり■■【去々ヵ】年の事とや,1
のまぎら人参を一両代金十両とかき付,1
まぎら人参を一両代金十両とかき付て,1
ぎら人参を一両代金十両とかき付てや,1
ら人参を一両代金十両とかき付てやる,1
人参を一両代金十両とかき付てやる手,1
参を一両代金十両とかき付てやる手■,1
を一両代金十両とかき付てやる手■【,1
一両代金十両とかき付てやる手■【に,1
両代金十両とかき付てやる手■【にヵ,1
代金十両とかき付てやる手■【にヵ】,1
【牙人＝がじん、牙儈＝すあい、どち,1
牙人＝がじん、牙儈＝すあい、どちら,1
人＝がじん、牙儈＝すあい、どちらも,1
＝がじん、牙儈＝すあい、どちらも売,1
がじん、牙儈＝すあい、どちらも売買,1
じん、牙儈＝すあい、どちらも売買の,1
ん、牙儈＝すあい、どちらも売買の仲,1
、牙儈＝すあい、どちらも売買の仲買,1
牙儈＝すあい、どちらも売買の仲買人,1
儈＝すあい、どちらも売買の仲買人の,1
＝すあい、どちらも売買の仲買人のこ,1
すあい、どちらも売買の仲買人のこと,1
あい、どちらも売買の仲買人のこと】,1
【耆婆＝古代インドの名医、扁鵲＝古,1
耆婆＝古代インドの名医、扁鵲＝古代,1
婆＝古代インドの名医、扁鵲＝古代中,1
＝古代インドの名医、扁鵲＝古代中国,1
古代インドの名医、扁鵲＝古代中国の,1
代インドの名医、扁鵲＝古代中国の名,1
インドの名医、扁鵲＝古代中国の名医,1
ンドの名医、扁鵲＝古代中国の名医】,1
り子ひとり四十におよんで妻もたず至,1
子ひとり四十におよんで妻もたず至て,1
の百までもあるものとおもつてしがみ,1
百までもあるものとおもつてしがみつ,1
までもあるものとおもつてしがみつゐ,1
されといへばつゐにくすりといふもの,1
にまかせて三十日ばかりにやくわん屋,1
まかせて三十日ばかりにやくわん屋の,1
かせて三十日ばかりにやくわん屋の身,1
せて三十日ばかりにやくわん屋の身代,1
て三十日ばかりにやくわん屋の身代た,1
三十日ばかりにやくわん屋の身代たゝ,1
六十六部は世間になふても事かけず医,1
十六部は世間になふても事かけず医者,1
六部は世間になふても事かけず医者と,1
部は世間になふても事かけず医者と金,1
は世間になふても事かけず医者と金銀,1
家の用心あるべきことなりと声はりあ,1
の用心あるべきことなりと声はりあげ,1
出ていひひろめらるゝなあれにては医,1
ていひひろめらるゝなあれにては医者,1
いひひろめらるゝなあれにては医者は,1
ひひろめらるゝなあれにては医者はは,1
ひろめらるゝなあれにては医者ははや,1
ろめらるゝなあれにては医者ははやら,1
元禄年中の人参が今あればとて五十年,1
禄年中の人参が今あればとて五十年以,1
年中の人参が今あればとて五十年以前,1
してはあぶらおけそわかとそんでもな,1
【阿毘羅吽欠・あびらうんけん＝大日,1
阿毘羅吽欠・あびらうんけん＝大日如,1
毘羅吽欠・あびらうんけん＝大日如来,1
羅吽欠・あびらうんけん＝大日如来の,1
吽欠・あびらうんけん＝大日如来の真,1
欠・あびらうんけん＝大日如来の真言,1
・あびらうんけん＝大日如来の真言】,1
のくすりは一ふくわづか一匁より一匁,1
くすりは一ふくわづか一匁より一匁四,1
すりは一ふくわづか一匁より一匁四五,1
りは一ふくわづか一匁より一匁四五分,1
のきびしさいらひどさもはやこらへが,1
きびしさいらひどさもはやこらへがた,1
びしさいらひどさもはやこらへがたく,1
しさいらひどさもはやこらへがたく候,1
さいらひどさもはやこらへがたく候こ,1
いらひどさもはやこらへがたく候これ,1
らひどさもはやこらへがたく候これ見,1
ひどさもはやこらへがたく候これ見さ,1
