,count(1475)
医者談義　五冊 　　　　　　,1
者談義　五冊 　　　　　　富,1
談義　五冊 　　　　　　富士,1
義　五冊 　　　　　　富士川,1
　五冊 　　　　　　富士川本,1
五冊 　　　　　　富士川本　,1
冊 　　　　　　富士川本　イ,1
 　　　　　　富士川本　イ　,1
　　　　　　富士川本　イ　3,1
　　　　　富士川本　イ　39,1
　　　　富士川本　イ　395,1
【整理ラベル・富士川本／イ／,8
整理ラベル・富士川本／イ／3,8
理ラベル・富士川本／イ／39,8
ラベル・富士川本／イ／395,8
ベル・富士川本／イ／395】,8
【朱印・京都帝国大学図書之印,4
朱印・京都帝国大学図書之印】,4
【黒印・705823　昭和1,4
黒印・705823　昭和15,4
印・705823　昭和15.,4
・705823　昭和15.9,4
705823　昭和15.9.,4
05823　昭和15.9.5,4
5823　昭和15.9.5】,4
りは天地ひらけて八十一万五千,1
は天地ひらけて八十一万五千五,1
伏義より一万七千七百八十七年,1
義より一万七千七百八十七年に,1
より一万七千七百八十七年にし,1
り一万七千七百八十七年にして,1
世ならずんば用ゆべからずとい,1
ならずんば用ゆべからずといへ,1
らずんば用ゆべからずといへり,1
の薬法三百九十七法の治法を定,1
もなしいにしへは　天子より諸,1
なしいにしへは　天子より諸国,1
しいにしへは　天子より諸国へ,1
【「わろ」＝人をののしってい,1
「わろ」＝人をののしっていう,1
わろ」＝人をののしっていう時,1
ろ」＝人をののしっていう時に,1
」＝人をののしっていう時に使,1
＝人をののしっていう時に使う,1
人をののしっていう時に使う】,1
のなき所なし此故に狂哥にはひ,1
なき所なし此故に狂哥にはひが,1
き所なし此故に狂哥にはひがし,1
さらゆるていをゑがゝれ医道の,1
【赤線や黒丸の書き込みがある,1
赤線や黒丸の書き込みがあるが,1
線や黒丸の書き込みがあるが翻,1
や黒丸の書き込みがあるが翻刻,1
黒丸の書き込みがあるが翻刻に,1
丸の書き込みがあるが翻刻には,1
の書き込みがあるが翻刻には書,1
書き込みがあるが翻刻には書か,1
き込みがあるが翻刻には書かず,1
込みがあるが翻刻には書かず】,1
といひて朝鮮にまさりて上黨に,1
徳年中より以来は唐も日本も人,1
一里は日本の六町なり然れば唐,1
里は日本の六町なり然れば唐の,1
は日本の六町なり然れば唐の五,1
日本の六町なり然れば唐の五里,1
本の六町なり然れば唐の五里は,1
の六町なり然れば唐の五里は日,1
六町なり然れば唐の五里は日本,1
町なり然れば唐の五里は日本の,1
なり然れば唐の五里は日本の三,1
り然れば唐の五里は日本の三十,1
り唐の一両は十匁を以て一両と,1
唐の一両は十匁を以て一両とせ,1
の一両は十匁を以て一両とせり,1
一両は十匁を以て一両とせりい,1
両は十匁を以て一両とせりいか,1
は十匁を以て一両とせりいかに,1
十匁を以て一両とせりいかにも,1
ことあるべし今見る所の独参湯,1
とあるべし今見る所の独参湯は,1
あるべし今見る所の独参湯は五,1
るべし今見る所の独参湯は五分,1
べし今見る所の独参湯は五分或,1
し今見る所の独参湯は五分或は,1
今見る所の独参湯は五分或は一,1
見る所の独参湯は五分或は一匁,1
【左ルビ・ふきだす】にたへた,1
左ルビ・ふきだす】にたへたり,1
ルビ・ふきだす】にたへたり且,1
なを取はやすよしなり近比時め,1
を取はやすよしなり近比時めく,1
取はやすよしなり近比時めく医,1
はやすよしなり近比時めく医者,1
やすよしなり近比時めく医者に,1
の朝鮮とうけがへり■■【去々,1
朝鮮とうけがへり■■【去々ヵ,1
鮮とうけがへり■■【去々ヵ】,1
とうけがへり■■【去々ヵ】年,1
うけがへり■■【去々ヵ】年の,1
けがへり■■【去々ヵ】年の事,1
がへり■■【去々ヵ】年の事と,1
へり■■【去々ヵ】年の事とや,1
のまぎら人参を一両代金十両と,1
まぎら人参を一両代金十両とか,1
ぎら人参を一両代金十両とかき,1
ら人参を一両代金十両とかき付,1
人参を一両代金十両とかき付て,1
参を一両代金十両とかき付てや,1
を一両代金十両とかき付てやる,1
一両代金十両とかき付てやる手,1
両代金十両とかき付てやる手■,1
代金十両とかき付てやる手■【,1
金十両とかき付てやる手■【に,1
十両とかき付てやる手■【にヵ,1
両とかき付てやる手■【にヵ】,1
【牙人＝がじん、牙儈＝すあい,1
牙人＝がじん、牙儈＝すあい、,1
人＝がじん、牙儈＝すあい、ど,1
＝がじん、牙儈＝すあい、どち,1
がじん、牙儈＝すあい、どちら,1
じん、牙儈＝すあい、どちらも,1
ん、牙儈＝すあい、どちらも売,1
、牙儈＝すあい、どちらも売買,1
牙儈＝すあい、どちらも売買の,1
儈＝すあい、どちらも売買の仲,1
＝すあい、どちらも売買の仲買,1
すあい、どちらも売買の仲買人,1
あい、どちらも売買の仲買人の,1
い、どちらも売買の仲買人のこ,1
、どちらも売買の仲買人のこと,1
どちらも売買の仲買人のこと】,1
にして六十四貫八百目千両の身,1
