,count(431)
医者談義　五冊 　　　　　　富士川本　,1
者談義　五冊 　　　　　　富士川本　イ,1
談義　五冊 　　　　　　富士川本　イ　,1
義　五冊 　　　　　　富士川本　イ　3,1
　五冊 　　　　　　富士川本　イ　39,1
五冊 　　　　　　富士川本　イ　395,1
【黒印・705823　昭和15.9.5,4
黒印・705823　昭和15.9.5】,4
【「わろ」＝人をののしっていう時に使う,1
「わろ」＝人をののしっていう時に使う】,1
【赤線や黒丸の書き込みがあるが翻刻には,1
赤線や黒丸の書き込みがあるが翻刻には書,1
線や黒丸の書き込みがあるが翻刻には書か,1
や黒丸の書き込みがあるが翻刻には書かず,1
黒丸の書き込みがあるが翻刻には書かず】,1
一里は日本の六町なり然れば唐の五里は日,1
里は日本の六町なり然れば唐の五里は日本,1
は日本の六町なり然れば唐の五里は日本の,1
日本の六町なり然れば唐の五里は日本の三,1
本の六町なり然れば唐の五里は日本の三十,1
り唐の一両は十匁を以て一両とせりいかに,1
唐の一両は十匁を以て一両とせりいかにも,1
ことあるべし今見る所の独参湯は五分或は,1
とあるべし今見る所の独参湯は五分或は一,1
あるべし今見る所の独参湯は五分或は一匁,1
の朝鮮とうけがへり■■【去々ヵ】年の事,1
朝鮮とうけがへり■■【去々ヵ】年の事と,1
鮮とうけがへり■■【去々ヵ】年の事とや,1
のまぎら人参を一両代金十両とかき付てや,1
まぎら人参を一両代金十両とかき付てやる,1
ぎら人参を一両代金十両とかき付てやる手,1
ら人参を一両代金十両とかき付てやる手■,1
人参を一両代金十両とかき付てやる手■【,1
参を一両代金十両とかき付てやる手■【に,1
を一両代金十両とかき付てやる手■【にヵ,1
一両代金十両とかき付てやる手■【にヵ】,1
【牙人＝がじん、牙儈＝すあい、どちらも,1
牙人＝がじん、牙儈＝すあい、どちらも売,1
人＝がじん、牙儈＝すあい、どちらも売買,1
＝がじん、牙儈＝すあい、どちらも売買の,1
がじん、牙儈＝すあい、どちらも売買の仲,1
じん、牙儈＝すあい、どちらも売買の仲買,1
ん、牙儈＝すあい、どちらも売買の仲買人,1
、牙儈＝すあい、どちらも売買の仲買人の,1
牙儈＝すあい、どちらも売買の仲買人のこ,1
儈＝すあい、どちらも売買の仲買人のこと,1
＝すあい、どちらも売買の仲買人のこと】,1
【耆婆＝古代インドの名医、扁鵲＝古代中,1
耆婆＝古代インドの名医、扁鵲＝古代中国,1
婆＝古代インドの名医、扁鵲＝古代中国の,1
＝古代インドの名医、扁鵲＝古代中国の名,1
古代インドの名医、扁鵲＝古代中国の名医,1
代インドの名医、扁鵲＝古代中国の名医】,1
の百までもあるものとおもつてしがみつゐ,1
にまかせて三十日ばかりにやくわん屋の身,1
まかせて三十日ばかりにやくわん屋の身代,1
かせて三十日ばかりにやくわん屋の身代た,1
せて三十日ばかりにやくわん屋の身代たゝ,1
六十六部は世間になふても事かけず医者と,1
十六部は世間になふても事かけず医者と金,1
六部は世間になふても事かけず医者と金銀,1
出ていひひろめらるゝなあれにては医者は,1
ていひひろめらるゝなあれにては医者はは,1
いひひろめらるゝなあれにては医者ははや,1
ひひろめらるゝなあれにては医者ははやら,1
元禄年中の人参が今あればとて五十年以前,1
【阿毘羅吽欠・あびらうんけん＝大日如来,1
阿毘羅吽欠・あびらうんけん＝大日如来の,1
毘羅吽欠・あびらうんけん＝大日如来の真,1
羅吽欠・あびらうんけん＝大日如来の真言,1
吽欠・あびらうんけん＝大日如来の真言】,1
のくすりは一ふくわづか一匁より一匁四五,1
くすりは一ふくわづか一匁より一匁四五分,1
のきびしさいらひどさもはやこらへがたく,1
きびしさいらひどさもはやこらへがたく候,1
びしさいらひどさもはやこらへがたく候こ,1
しさいらひどさもはやこらへがたく候これ,1
さいらひどさもはやこらへがたく候これ見,1
いらひどさもはやこらへがたく候これ見さ,1
何をするやらと始のほとはおもひましたが,1
で■【たヵ】つさせます頭をそれといへば,1
ござれども何ともならぬあん■■【ばくヵ,1
ざれども何ともならぬあん■■【ばくヵ】,1
れども何ともならぬあん■■【ばくヵ】者,1
ども何ともならぬあん■■【ばくヵ】者け,1
も何ともならぬあん■■【ばくヵ】者けれ,1
何ともならぬあん■■【ばくヵ】者けれと,1
ともならぬあん■■【ばくヵ】者けれとも,1
するに十日ばかりにして何のしるしも見へ,1
るに十日ばかりにして何のしるしも見へざ,1
に十日ばかりにして何のしるしも見へざれ,1
しとなげく文伯のいはく病を愈すことはい,1
となげく文伯のいはく病を愈すことはいと,1
なげく文伯のいはく病を愈すことはいとや,1
げく文伯のいはく病を愈すことはいとやす,1
く文伯のいはく病を愈すことはいとやすし,1
なりましてや二年をやはやく治したきとい,1
りましてや二年をやはやく治したきといへ,1
ましてや二年をやはやく治したきといへり,1
の補たるを知らずとむべなるかな補中に瀉,1
補たるを知らずとむべなるかな補中に瀉あ,1
たるを知らずとむべなるかな補中に瀉あり,1
るを知らずとむべなるかな補中に瀉あり瀉,1
を知らずとむべなるかな補中に瀉あり瀉中,1
に明らかならずとは此こと也殊に頃年の医,1
明らかならずとは此こと也殊に頃年の医者,1
らかならずとは此こと也殊に頃年の医者は,1
【挿絵のみ・地黄丸を売っている店先の様,1
挿絵のみ・地黄丸を売っている店先の様子,1
絵のみ・地黄丸を売っている店先の様子】,1
道の道の字三喜の三の字を取てみつから道,1
の道の字三喜の三の字を取てみつから道三,1
道の字三喜の三の字を取てみつから道三と,1
の字三喜の三の字を取てみつから道三と名,1
に於て其名天下に聞へたり今世上に用ゆる,1
於て其名天下に聞へたり今世上に用ゆる所,1
て其名天下に聞へたり今世上に用ゆる所の,1
法貴【常ヵ】のごとしといふ法は此道三よ,1
貴【常ヵ】のごとしといふ法は此道三より,1
れりかるがゆへに新流を当流といひ古流を,1
りかるがゆへに新流を当流といひ古流を他,1
かるがゆへに新流を当流といひ古流を他流,1
るがゆへに新流を当流といひ古流を他流と,1
がゆへに新流を当流といひ古流を他流と云,1
ゆへに新流を当流といひ古流を他流と云ふ,1
も当流他流ともに昔は皆小包は香包にせし,1
当流他流ともに昔は皆小包は香包にせしを,1
【左ルビ・らけん】ならしめんがためなり,1
【左ルビ・さいまつ】を用ゆるなり然るに,1
左ルビ・さいまつ】を用ゆるなり然るに此,1
合に水清上なるもの四十目入る然れば天目,1
に水清上なるもの四十目入る然れば天目に,1
水清上なるもの四十目入る然れば天目に一,1
水目百二十目京升に三合入なり天目といふ,1
目百二十目京升に三合入なり天目といふは,1
百二十目京升に三合入なり天目といふは茶,1
二十目京升に三合入なり天目といふは茶わ,1
十目京升に三合入なり天目といふは茶わん,1
目京升に三合入なり天目といふは茶わんの,1
薬は服がさ小なり然れども煎じてあちはひ,1
陰陽二儀の妙用なり夫陰陽の気を霊と云ふ,1
医者のくすりなり諸生のいはく加持祈禱は,1
■てなし元来女のはかなき手わざに神木に,1
くさしうつむき何ごとやらん工夫してやす,1
さしうつむき何ごとやらん工夫してやす〳,1
しうつむき何ごとやらん工夫してやす〳〵,1
とばらしてのけん金子二十両出せといふい,1
ばらしてのけん金子二十両出せといふいと,1
らしてのけん金子二十両出せといふいとや,1
に行てべいさらばさらを買わんといふ薬種,1
行てべいさらばさらを買わんといふ薬種屋,1
てべいさらばさらを買わんといふ薬種屋の,1
手代共候とて出しければひたもの【注】ひ,1
代共候とて出しければひたもの【注】ひね,1
共候とて出しければひたもの【注】ひねく,1
候とて出しければひたもの【注】ひねくり,1
とて出しければひたもの【注】ひねくり廻,1
て出しければひたもの【注】ひねくり廻し,1
て見居たりければ手代どもいひけるはそも,1
見居たりければ手代どもいひけるはそも此,1
居たりければ手代どもいひけるはそも此べ,1
たりければ手代どもいひけるはそも此べい,1
さらばさらと申物いかなる病を治する薬に,1
らばさらと申物いかなる病を治する薬にて,1
ばさらと申物いかなる病を治する薬にて候,1
【虫損部は山口大学図書館所蔵本を参照　,1
虫損部は山口大学図書館所蔵本を参照　h,1
損部は山口大学図書館所蔵本を参照　ht,1
部は山口大学図書館所蔵本を参照　htt,1
は山口大学図書館所蔵本を参照　http,1
山口大学図書館所蔵本を参照　https,1
口大学図書館所蔵本を参照　https:,1
大学図書館所蔵本を参照　https:/,1
学図書館所蔵本を参照　https://,1
図書館所蔵本を参照　https://k,1
書館所蔵本を参照　https://ko,1
館所蔵本を参照　https://kot,1
所蔵本を参照　https://kote,1
蔵本を参照　https://koten,1
本を参照　https://kotens,1
を参照　https://kotense,1
参照　https://kotensek,1
照　https://kotenseki,1
　https://kotenseki.,1
https://kotenseki.n,1
ttps://kotenseki.ni,1
tps://kotenseki.nij,1
ps://kotenseki.nijl,1
s://kotenseki.nijl.,1
://kotenseki.nijl.a,1
//kotenseki.nijl.ac,1
/kotenseki.nijl.ac.,1
kotenseki.nijl.ac.j,1
otenseki.nijl.ac.jp,1
tenseki.nijl.ac.jp/,1
enseki.nijl.ac.jp/b,1
nseki.nijl.ac.jp/bi,1
seki.nijl.ac.jp/bib,1
eki.nijl.ac.jp/bibl,1
ki.nijl.ac.jp/bibli,1
i.nijl.ac.jp/biblio,1
.nijl.ac.jp/biblio/,1
nijl.ac.jp/biblio/1,1
ijl.ac.jp/biblio/10,1
jl.ac.jp/biblio/100,1
l.ac.jp/biblio/1002,1
.ac.jp/biblio/10026,1
ac.jp/biblio/100269,1
c.jp/biblio/1002698,1
.jp/biblio/10026985,1
jp/biblio/100269851,1
p/biblio/100269851/,1
/biblio/100269851/v,1
biblio/100269851/vi,1
iblio/100269851/vie,1
blio/100269851/view,1
lio/100269851/viewe,1
io/100269851/viewer,1
o/100269851/viewer/,1
/100269851/viewer/4,1
100269851/viewer/46,1
00269851/viewer/46】,1
ことはあるべけれども近く見聞したまふこ,1
とはあるべけれども近く見聞したまふこと,1
はあるべけれども近く見聞したまふことは,1
あるべけれども近く見聞したまふことは有,1
たまはり候へども日本にはなきものゝやう,1
まはり候へども日本にはなきものゝやうに,1
はり候へども日本にはなきものゝやうに存,1
り候へども日本にはなきものゝやうに存候,1
付て何とぞ此病を治する医者やあるとたづ,1
て何とぞ此病を治する医者やあるとたづね,1
ことの外いぶかしくおもひてなを〳〵其病,1
との外いぶかしくおもひてなを〳〵其病人,1
の外いぶかしくおもひてなを〳〵其病人の,1
くるしからずはちらとおしらせくだされか,1
るしからずはちらとおしらせくだされかし,1
しからずはちらとおしらせくだされかしと,1
いへば医者心中にしてくれたりとおもひか,1
へば医者心中にしてくれたりとおもひかな,1
ば医者心中にしてくれたりとおもひかなら,1
してしか〳〵の事ありしとべいさらばさら,1
てしか〳〵の事ありしとべいさらばさらの,1
けるやといへば媒其義はうけたまはらずと,1
るやといへば媒其義はうけたまはらずとい,1
やといへば媒其義はうけたまはらずといふ,1
といへば媒其義はうけたまはらずといふに,1
いへば媒其義はうけたまはらずといふに付,1
て居ける所を尋付て何ごとなきていてにて,1
居ける所を尋付て何ごとなきていてにて先,1
ける所を尋付て何ごとなきていてにて先日,1
は始て心意を得候御宿は是にて候哉と名札,1
始て心意を得候御宿は是にて候哉と名札し,1
宿もいひつかはしければ牢人けでんしてそ,1
もいひつかはしければ牢人けでんしてそれ,1
いひつかはしければ牢人けでんしてそれは,1
にて江戸追ひはらはれ家財を牢人に下され,1
とて町中にもばつと沙汰有程になりけると,1
て町中にもばつと沙汰有程になりけるとな,1
町中にもばつと沙汰有程になりけるとなり,1
是等は此類なき悪事なり又あるべきことな,1
等は此類なき悪事なり又あるべきことなら,1
は此類なき悪事なり又あるべきことならず,1
して大の虫を助くるとの利口をいふといへ,1
て大の虫を助くるとの利口をいふといへど,1
大の虫を助くるとの利口をいふといへども,1
するなり或は夫婦の中にも子共大勢に成て,1
なり大名高家には一向なきことにして正月,1
第につよく打くだくごとくに成て日数つも,1
につよく打くだくごとくに成て日数つもり,1
つよく打くだくごとくに成て日数つもりて,1
かならず此薬を伝ふべからすといふ子共の,1
ならず此薬を伝ふべからすといふ子共のい,1
らず此薬を伝ふべからすといふ子共のいは,1
ず此薬を伝ふべからすといふ子共のいはく,1
せる所いかなる子細ぞといへば其母のいは,1
る所いかなる子細ぞといへば其母のいはく,1
所いかなる子細ぞといへば其母のいはく我,1
言すべし医はかねておもふべしかゝはれな,1
すべし医はかねておもふべしかゝはれなる,1
今三日のうちに治せずんばまさに誅すべし,1
一瓜にあせをながすこと玉のごとし家にか,1
瓜にあせをながすこと玉のごとし家にかへ,1
くすりくをかふて上さまへとすゝめめれば,1
あらんときいかゞせん無用〳〵といかれて,1
ねば同薬を以て治しがたし然るにあるいは,1
を用ひて諸病を治せしたぐひなりしかし藤,1
或は学文ありといへども心ざなあしき医は,1
は学文ありといへども心ざなあしき医は人,1
学文ありといへども心ざなあしき医は人前,1
文ありといへども心ざなあしき医は人前に,1
ありといへども心ざなあしき医は人前にて,1
りといへども心ざなあしき医は人前にては,1
として病用あるときはあのゝものゝといひ,1
して病用あるときはあのゝものゝといひは,1
て病用あるときはあのゝものゝといひはづ,1
病用あるときはあのゝものゝといひはづし,1
医者談義巻五　【富士川游寄贈】【角印】,1
たり家の子其日より疱瘡にかゝれりとなり,1
り家の子其日より疱瘡にかゝれりとなり然,1
家の子其日より疱瘡にかゝれりとなり然れ,1
の子其日より疱瘡にかゝれりとなり然れば,1
りならず疱瘡するといへりこゝにおいてか,1
ならず疱瘡するといへりこゝにおいてかん,1
らず疱瘡するといへりこゝにおいてかんが,1
ず疱瘡するといへりこゝにおいてかんがふ,1
疱瘡するといへりこゝにおいてかんがふる,1
瘡するといへりこゝにおいてかんがふるに,1
をうれふ人一生に一たびうれひてふたゝび,1
うれふ人一生に一たびうれひてふたゝびう,1
れふ人一生に一たびうれひてふたゝびうれ,1
ふ人一生に一たびうれひてふたゝびうれひ,1
きたりて中華日本ともにさかんになりしな,1
たりて中華日本ともにさかんになりしなり,1
の水なき所に水を生じ火なきところに火を,1
いだせといふ船賃なしといへばわたされず,1
だせといふ船賃なしといへばわたされずと,1
せといふ船賃なしといへばわたされずと伝,1
しとてづぶ〳〵と水に入てかち渡りせしな,1
とてづぶ〳〵と水に入てかち渡りせしなり,1
ありて厥界の外気のおよばざる所にいたり,1
いへども更に狐狸はこんともすんともいか,1
へども更に狐狸はこんともすんともいかね,1
ども更に狐狸はこんともすんともいかねど,1
も更に狐狸はこんともすんともいかねども,1
更に狐狸はこんともすんともいかねどもま,1
に狐狸はこんともすんともいかねどもまど,1
のうたがひあるとき其うたがひを決する【,1
うたがひあるとき其うたがひを決する【左,1
たがひあるとき其うたがひを決する【左追,1
がひあるとき其うたがひを決する【左追記,1
ひあるとき其うたがひを決する【左追記?,1
あるとき其うたがひを決する【左追記?】,1
るとき其うたがひを決する【左追記?】・,1
とき其うたがひを決する【左追記?】・は,1
き其うたがひを決する【左追記?】・は易,1
其うたがひを決する【左追記?】・は易の,1
うたがひを決する【左追記?】・は易の【,1
たがひを決する【左追記?】・は易の【戻,1
がひを決する【左追記?】・は易の【戻る,1
ひを決する【左追記?】・は易の【戻る】,1
に論ぜり 丹水子のいへるは不学の医は常,1
論ぜり 丹水子のいへるは不学の医は常に,1
の名あるひとを一人治すれば それよりし,1
名あるひとを一人治すれば それよりして,1
からげして走りまはれどもおもふやうには,1
らげして走りまはれどもおもふやうにはや,1
げして走りまはれどもおもふやうにはやら,1
水なりに三十四五年以前一とせ城南寺の水,1
なりに三十四五年以前一とせ城南寺の水も,1
りに三十四五年以前一とせ城南寺の水もら,1
に三十四五年以前一とせ城南寺の水もらい,1
むかし寛永年中のなりし北国何村とかやい,1
かし寛永年中のなりし北国何村とかやいふ,1
し寛永年中のなりし北国何村とかやいふと,1
寛永年中のなりし北国何村とかやいふとこ,1
永年中のなりし北国何村とかやいふところ,1
にもりて出しければ取てさりぬ翌日其あた,1
もりて出しければ取てさりぬ翌日其あたり,1
りて出しければ取てさりぬ翌日其あたりの,1
山姥の御利生にて安産したりとふいちやう,1
姥の御利生にて安産したりとふいちやうし,1
の御利生にて安産したりとふいちやうして,1
をたづねさせられければ彼山姥といひしは,1
たづねさせられければ彼山姥といひしは其,1
づねさせられければ彼山姥といひしは其所,1
ねさせられければ彼山姥といひしは其所の,1
ければ女のしるべのもの越路にありけりそ,1
れば女のしるべのもの越路にありけりそれ,1
ば女のしるべのもの越路にありけりそれを,1
女のしるべのもの越路にありけりそれをた,1
けるをたにおみにおもふて行けるに女のは,1
るをたにおみにおもふて行けるに女のはか,1
をたにおみにおもふて行けるに女のはかな,1
たにおみにおもふて行けるに女のはかなき,1
におみにおもふて行けるに女のはかなきは,1
おみにおもふて行けるに女のはかなきは其,1
みにおもふて行けるに女のはかなきは其村,1
此沙汰ひろごりてひそ〳〵と人こぞりもや,1
沙汰ひろごりてひそ〳〵と人こぞりもやみ,1
汰ひろごりてひそ〳〵と人こぞりもやみ山,1
姥堂もこぼち捨けるとかや物のはやるは皆,1
堂もこぼち捨けるとかや物のはやるは皆か,1
もこぼち捨けるとかや物のはやるは皆かく,1
こぼち捨けるとかや物のはやるは皆かくの,1
ごとしあとかたもなきことがいひふれてく,1
としあとかたもなきことがいひふれてくこ,1
しあとかたもなきことがいひふれてくこゝ,1
あとかたもなきことがいひふれてくこゝの,1
とかたもなきことがいひふれてくこゝの山,1
かたもなきことがいひふれてくこゝの山の,1
を入てせんずべしといふものおほかりけれ,1
入てせんずべしといふものおほかりければ,1
おぼへしこそつたなけれ然れども大はやり,1
ぼへしこそつたなけれ然れども大はやりし,1
へしこそつたなけれ然れども大はやりして,1
もかゝる不学の医者をはやるは天とはいひ,1
此米屋をちらと見てつれなる人にいふやう,1
入つどいなげくのみにて諸医手をつかねて,1
してとらんとて彼男とともなひ来て形状を,1
てとらんとて彼男とともなひ来て形状を見,1
らへといふ何れも心得ずおもひながらふろ,1
へといふ何れも心得ずおもひながらふろし,1
といふ何れも心得ずおもひながらふろしき,1
いふ何れも心得ずおもひながらふろしきや,1
ふ何れも心得ずおもひながらふろしきやう,1
を付て夜にいたらば又かゆかるべしかなら,1
付て夜にいたらば又かゆかるべしかならず,1
て夜にいたらば又かゆかるべしかならずか,1
夜にいたらば又かゆかるべしかならずかゝ,1
にいたらば又かゆかるべしかならずかゝし,1
いたらば又かゆかるべしかならずかゝしむ,1
る朝とく来りて膿を取事前日の三の一にし,1
朝とく来りて膿を取事前日の三の一にして,1
とく来りて膿を取事前日の三の一にしても,1
く来りて膿を取事前日の三の一にしてもは,1
一方の人をうらなひしにもおとるべからず,1
方の人をうらなひしにもおとるべからず今,1
の人をうらなひしにもおとるべからず今と,1
人をうらなひしにもおとるべからず今とて,1
をうらなひしにもおとるべからず今とても,1
【「ねこのつらはなかけざり」左ルビ】の,1
とても百人が百人いやす事はあるまじ其米,1
ても百人が百人いやす事はあるまじ其米屋,1
も百人が百人いやす事はあるまじ其米屋が,1
